,benchmark,model,ROC,precision @ rank,time
3607,wine_benchmark_1532.csv,LODA,0.5144,0.1068,0.071
3608,wine_benchmark_1533.csv,KNN,0.5996,0.1432,1.1902
3609,wine_benchmark_1533.csv,LOF,0.562,0.1311,1.335
3610,wine_benchmark_1533.csv,PCA,0.5857,0.1286,0.03
3611,wine_benchmark_1533.csv,LODA,0.5944,0.1335,0.108
3612,wine_benchmark_1534.csv,KNN,0.5945,0.1359,1.3491
3613,wine_benchmark_1534.csv,LOF,0.5638,0.1286,1.2916
3614,wine_benchmark_1534.csv,PCA,0.5661,0.1505,0.03
3615,wine_benchmark_1534.csv,LODA,0.5925,0.1456,0.092
3616,wine_benchmark_1535.csv,KNN,0.592,0.1578,1.3291
3617,wine_benchmark_1535.csv,LOF,0.5547,0.1383,1.3787
3618,wine_benchmark_1535.csv,PCA,0.5835,0.1505,0.038
3619,wine_benchmark_1535.csv,LODA,0.54,0.1481,0.083
3620,wine_benchmark_1536.csv,KNN,0.5684,0.1408,2.4112
3621,wine_benchmark_1536.csv,LOF,0.5462,0.1262,2.3192
3622,wine_benchmark_1536.csv,PCA,0.5547,0.1456,0.074
3623,wine_benchmark_1536.csv,LODA,0.5222,0.1141,0.094
3624,wine_benchmark_1537.csv,KNN,0.5488,0.1286,2.1977
3625,wine_benchmark_1537.csv,LOF,0.5255,0.1044,2.1176
3626,wine_benchmark_1537.csv,PCA,0.5456,0.1383,0.055
3627,wine_benchmark_1537.csv,LODA,0.5282,0.1214,0.081
3628,wine_benchmark_1538.csv,KNN,0.5327,0.1262,1.9582
3629,wine_benchmark_1538.csv,LOF,0.5185,0.1311,1.8051
3630,wine_benchmark_1538.csv,PCA,0.5297,0.1311,0.068
3631,wine_benchmark_1538.csv,LODA,0.5,0.1068,0.096
3632,wine_benchmark_1539.csv,KNN,0.5519,0.1238,1.9312
3633,wine_benchmark_1539.csv,LOF,0.5302,0.1189,2.1072
3634,wine_benchmark_1539.csv,PCA,0.5497,0.1214,0.061
3635,wine_benchmark_1539.csv,LODA,0.5336,0.1286,0.081
3636,wine_benchmark_1540.csv,KNN,0.5633,0.1311,2.0552
3637,wine_benchmark_1540.csv,LOF,0.5495,0.1092,2.1072
3638,wine_benchmark_1540.csv,PCA,0.5565,0.0995,0.079
3639,wine_benchmark_1540.csv,LODA,0.4839,0.1019,0.075
3640,wine_benchmark_1541.csv,KNN,0.6188,0.1675,0.292
3641,wine_benchmark_1541.csv,LOF,0.589,0.1484,0.39
3642,wine_benchmark_1541.csv,PCA,0.5661,0.1262,0.014
3643,wine_benchmark_1541.csv,LODA,0.6459,0.1845,0.088
3644,wine_benchmark_1542.csv,KNN,0.6057,0.1432,0.308
3645,wine_benchmark_1542.csv,LOF,0.5798,0.1359,0.418
3646,wine_benchmark_1542.csv,PCA,0.5838,0.1311,0.015
3647,wine_benchmark_1542.csv,LODA,0.5888,0.1408,0.0932
3648,wine_benchmark_1543.csv,KNN,0.6036,0.1578,0.304
3649,wine_benchmark_1543.csv,LOF,0.5766,0.1262,0.407
3650,wine_benchmark_1543.csv,PCA,0.5882,0.1383,0.0171
3651,wine_benchmark_1543.csv,LODA,0.5396,0.1044,0.093
3652,wine_benchmark_1544.csv,KNN,0.5964,0.1675,0.287
3653,wine_benchmark_1544.csv,LOF,0.5788,0.1408,0.369
3654,wine_benchmark_1544.csv,PCA,0.5617,0.1359,0.012
3655,wine_benchmark_1544.csv,LODA,0.5618,0.1092,0.108
3656,wine_benchmark_1545.csv,KNN,0.6341,0.1893,0.344
3657,wine_benchmark_1545.csv,LOF,0.6084,0.1578,0.4901
3658,wine_benchmark_1545.csv,PCA,0.5754,0.1383,0.014
3659,wine_benchmark_1545.csv,LODA,0.5524,0.1505,0.092
3660,wine_benchmark_1546.csv,KNN,0.5763,0.1262,0.7091
3661,wine_benchmark_1546.csv,LOF,0.5528,0.1117,0.8891
3662,wine_benchmark_1546.csv,PCA,0.5428,0.1286,0.017
3663,wine_benchmark_1546.csv,LODA,0.5298,0.1262,0.123
3664,wine_benchmark_1547.csv,KNN,0.5843,0.1335,0.7771
3665,wine_benchmark_1547.csv,LOF,0.5633,0.1505,0.8411
3666,wine_benchmark_1547.csv,PCA,0.5746,0.1141,0.015
3667,wine_benchmark_1547.csv,LODA,0.5823,0.1383,0.078
3668,wine_benchmark_1548.csv,KNN,0.599,0.1529,0.611
3669,wine_benchmark_1548.csv,LOF,0.5664,0.1553,0.8881
3670,wine_benchmark_1548.csv,PCA,0.5566,0.1383,0.032
3671,wine_benchmark_1548.csv,LODA,0.5826,0.165,0.091
3672,wine_benchmark_1549.csv,KNN,0.5871,0.1165,0.656
3673,wine_benchmark_1549.csv,LOF,0.5536,0.1165,0.8601
3674,wine_benchmark_1549.csv,PCA,0.5591,0.1262,0.02
3675,wine_benchmark_1549.csv,LODA,0.5112,0.0825,0.081
3676,wine_benchmark_1550.csv,KNN,0.6051,0.1505,0.7071
3677,wine_benchmark_1550.csv,LOF,0.5725,0.1481,0.6921
3678,wine_benchmark_1550.csv,PCA,0.5653,0.1238,0.018
3679,wine_benchmark_1550.csv,LODA,0.5715,0.1214,0.115
3680,wine_benchmark_1551.csv,KNN,0.5785,0.1408,1.2111
3681,wine_benchmark_1551.csv,LOF,0.5498,0.1286,1.4734
3682,wine_benchmark_1551.csv,PCA,0.5574,0.1408,0.039
3683,wine_benchmark_1551.csv,LODA,0.5455,0.1165,0.097
3684,wine_benchmark_1552.csv,KNN,0.5684,0.1262,1.5649
3685,wine_benchmark_1552.csv,LOF,0.5448,0.1189,1.4681
3686,wine_benchmark_1552.csv,PCA,0.5332,0.1141,0.04
3687,wine_benchmark_1552.csv,LODA,0.4753,0.085,0.081
3688,wine_benchmark_1553.csv,KNN,0.569,0.1432,1.1196
3689,wine_benchmark_1553.csv,LOF,0.5539,0.1456,1.3081
3690,wine_benchmark_1553.csv,PCA,0.5534,0.1262,0.038
3691,wine_benchmark_1553.csv,LODA,0.5538,0.1359,0.083
3692,wine_benchmark_1554.csv,KNN,0.5603,0.1408,1.6202
3693,wine_benchmark_1554.csv,LOF,0.529,0.1189,1.5161
3694,wine_benchmark_1554.csv,PCA,0.5396,0.1262,0.041
3695,wine_benchmark_1554.csv,LODA,0.5437,0.1335,0.09
3696,wine_benchmark_1555.csv,KNN,0.5538,0.1092,1.2831
3697,wine_benchmark_1555.csv,LOF,0.5222,0.1092,1.4891
3698,wine_benchmark_1555.csv,PCA,0.546,0.0995,0.031
3699,wine_benchmark_1555.csv,LODA,0.6104,0.1335,0.083
3700,wine_benchmark_1556.csv,KNN,0.5494,0.1165,2.4192
3701,wine_benchmark_1556.csv,LOF,0.537,0.1141,2.3798
3702,wine_benchmark_1556.csv,PCA,0.539,0.1044,0.073
3703,wine_benchmark_1556.csv,LODA,0.5309,0.1068,0.083
3704,wine_benchmark_1557.csv,KNN,0.5415,0.1311,2.0092
3705,wine_benchmark_1557.csv,LOF,0.5123,0.1214,1.9757
3706,wine_benchmark_1557.csv,PCA,0.5255,0.1238,0.062
3707,wine_benchmark_1557.csv,LODA,0.56,0.1408,0.08
3708,wine_benchmark_1558.csv,KNN,0.5337,0.1238,2.0502
3709,wine_benchmark_1558.csv,LOF,0.5243,0.1068,2.5113
3710,wine_benchmark_1558.csv,PCA,0.519,0.1117,0.064
3711,wine_benchmark_1558.csv,LODA,0.4636,0.0898,0.082
3712,wine_benchmark_1559.csv,KNN,0.5477,0.1068,2.0473
3713,wine_benchmark_1559.csv,LOF,0.5141,0.0995,2.2372
3714,wine_benchmark_1559.csv,PCA,0.5385,0.0971,0.0666
3715,wine_benchmark_1559.csv,LODA,0.5307,0.1141,0.086
3716,wine_benchmark_1560.csv,KNN,0.5425,0.1286,2.1122
3717,wine_benchmark_1560.csv,LOF,0.5238,0.1238,2.0052
3718,wine_benchmark_1560.csv,PCA,0.5334,0.1141,0.062
3719,wine_benchmark_1560.csv,LODA,0.529,0.1044,0.076
3720,wine_benchmark_1561.csv,KNN,0.6466,0.1893,0.309
3721,wine_benchmark_1561.csv,LOF,0.6034,0.1432,0.474
3722,wine_benchmark_1561.csv,PCA,0.6026,0.1578,0.017
3723,wine_benchmark_1561.csv,LODA,0.5716,0.1675,0.0801
3724,wine_benchmark_1562.csv,KNN,0.637,0.1893,0.352
3725,wine_benchmark_1562.csv,LOF,0.6064,0.1626,0.409
3726,wine_benchmark_1562.csv,PCA,0.6147,0.1557,0.016
3727,wine_benchmark_1562.csv,LODA,0.5527,0.1675,0.118
3728,wine_benchmark_1563.csv,KNN,0.6186,0.1679,0.36
3729,wine_benchmark_1563.csv,LOF,0.5941,0.1505,0.4886
3730,wine_benchmark_1563.csv,PCA,0.5918,0.1582,0.015
3731,wine_benchmark_1563.csv,LODA,0.5188,0.1387,0.09
3732,wine_benchmark_1564.csv,KNN,0.6209,0.1408,0.305
3733,wine_benchmark_1564.csv,LOF,0.5955,0.1432,0.431
3734,wine_benchmark_1564.csv,PCA,0.5723,0.1262,0.017
3735,wine_benchmark_1564.csv,LODA,0.5622,0.1408,0.1056
3736,wine_benchmark_1565.csv,KNN,0.6397,0.165,0.255
3737,wine_benchmark_1565.csv,LOF,0.6124,0.1383,0.439
3738,wine_benchmark_1565.csv,PCA,0.5786,0.1529,0.026
3739,wine_benchmark_1565.csv,LODA,0.587,0.1699,0.094
3740,wine_benchmark_1566.csv,KNN,0.608,0.1529,0.6811
3741,wine_benchmark_1566.csv,LOF,0.5827,0.1602,0.9037
3742,wine_benchmark_1566.csv,PCA,0.5986,0.1432,0.025
3743,wine_benchmark_1566.csv,LODA,0.5848,0.1383,0.088
3744,wine_benchmark_1567.csv,KNN,0.6132,0.1626,0.616
3745,wine_benchmark_1567.csv,LOF,0.5879,0.165,0.8711
3746,wine_benchmark_1567.csv,PCA,0.5877,0.1578,0.017
3747,wine_benchmark_1567.csv,LODA,0.5783,0.1529,0.085
3748,wine_benchmark_1568.csv,KNN,0.6012,0.1456,0.7231
3749,wine_benchmark_1568.csv,LOF,0.5672,0.1359,0.7721
3750,wine_benchmark_1568.csv,PCA,0.5829,0.1481,0.022
3751,wine_benchmark_1568.csv,LODA,0.6255,0.1481,0.085
3752,wine_benchmark_1569.csv,KNN,0.6001,0.1359,0.6821
3753,wine_benchmark_1569.csv,LOF,0.5742,0.1432,0.881
3754,wine_benchmark_1569.csv,PCA,0.5603,0.1335,0.027
3755,wine_benchmark_1569.csv,LODA,0.5536,0.1262,0.096
3756,wine_benchmark_1570.csv,KNN,0.6106,0.1748,0.644
3757,wine_benchmark_1570.csv,LOF,0.5746,0.165,0.8431
3758,wine_benchmark_1570.csv,PCA,0.5938,0.1578,0.015
3759,wine_benchmark_1570.csv,LODA,0.506,0.0947,0.094
3760,wine_benchmark_1571.csv,KNN,0.5729,0.1262,1.3019
3761,wine_benchmark_1571.csv,LOF,0.542,0.1262,1.3381
3762,wine_benchmark_1571.csv,PCA,0.5499,0.1311,0.032
3763,wine_benchmark_1571.csv,LODA,0.5386,0.1262,0.072
3764,wine_benchmark_1572.csv,KNN,0.6071,0.1626,1.1421
3765,wine_benchmark_1572.csv,LOF,0.5882,0.1699,1.4409
3766,wine_benchmark_1572.csv,PCA,0.5925,0.1796,0.03
3767,wine_benchmark_1572.csv,LODA,0.6269,0.1432,0.09
3768,wine_benchmark_1573.csv,KNN,0.5711,0.1286,1.5791
3769,wine_benchmark_1573.csv,LOF,0.553,0.1359,1.2642
3770,wine_benchmark_1573.csv,PCA,0.5614,0.1432,0.029
3771,wine_benchmark_1573.csv,LODA,0.5015,0.1044,0.072
3772,wine_benchmark_1574.csv,KNN,0.5737,0.1481,1.4301
3773,wine_benchmark_1574.csv,LOF,0.5387,0.1335,1.2344
3774,wine_benchmark_1574.csv,PCA,0.5637,0.1432,0.03
3775,wine_benchmark_1574.csv,LODA,0.5261,0.1311,0.091
3776,wine_benchmark_1575.csv,KNN,0.5858,0.1311,1.3637
3777,wine_benchmark_1575.csv,LOF,0.5481,0.1238,1.3057
3778,wine_benchmark_1575.csv,PCA,0.5761,0.1383,0.042
3779,wine_benchmark_1575.csv,LODA,0.5388,0.1286,0.079
3780,wine_benchmark_1576.csv,KNN,0.5792,0.1675,2.1267
3781,wine_benchmark_1576.csv,LOF,0.5594,0.1626,2.8073
3782,wine_benchmark_1576.csv,PCA,0.5642,0.1456,0.072
3783,wine_benchmark_1576.csv,LODA,0.5556,0.1238,0.078
3784,wine_benchmark_1577.csv,KNN,0.5641,0.1359,3.2338
3785,wine_benchmark_1577.csv,LOF,0.5409,0.1214,2.5091
3786,wine_benchmark_1577.csv,PCA,0.5414,0.1286,0.06
3787,wine_benchmark_1577.csv,LODA,0.5464,0.1359,0.084
3788,wine_benchmark_1578.csv,KNN,0.5576,0.1432,2.5325
3789,wine_benchmark_1578.csv,LOF,0.5363,0.1262,2.4461
3790,wine_benchmark_1578.csv,PCA,0.5559,0.1432,0.079
3791,wine_benchmark_1578.csv,LODA,0.5324,0.1117,0.11
3792,wine_benchmark_1579.csv,KNN,0.5784,0.1335,2.2507
3793,wine_benchmark_1579.csv,LOF,0.5601,0.1335,2.2692
3794,wine_benchmark_1579.csv,PCA,0.5763,0.1505,0.069
3795,wine_benchmark_1579.csv,LODA,0.5268,0.1383,0.083
3796,wine_benchmark_1580.csv,KNN,0.5902,0.1432,2.2495
3797,wine_benchmark_1580.csv,LOF,0.5664,0.1383,2.1447
3798,wine_benchmark_1580.csv,PCA,0.5843,0.1578,0.064
3799,wine_benchmark_1580.csv,LODA,0.5892,0.1675,0.098
3800,wine_benchmark_1581.csv,KNN,0.629,0.1942,0.331
3801,wine_benchmark_1581.csv,LOF,0.6007,0.1505,0.598
3802,wine_benchmark_1581.csv,PCA,0.5881,0.1602,0.019
3803,wine_benchmark_1581.csv,LODA,0.5843,0.1383,0.085
3804,wine_benchmark_1582.csv,KNN,0.6308,0.1723,0.409
3805,wine_benchmark_1582.csv,LOF,0.602,0.1481,0.7431
3806,wine_benchmark_1582.csv,PCA,0.592,0.1699,0.021
3807,wine_benchmark_1582.csv,LODA,0.642,0.163,0.103
3808,wine_benchmark_1583.csv,KNN,0.6453,0.2015,0.5204
3809,wine_benchmark_1583.csv,LOF,0.6338,0.1675,0.7461
3810,wine_benchmark_1583.csv,PCA,0.611,0.1825,0.019
3811,wine_benchmark_1583.csv,LODA,0.5913,0.1873,0.125
3812,wine_benchmark_1584.csv,KNN,0.6148,0.1893,0.508
3813,wine_benchmark_1584.csv,LOF,0.5888,0.1359,0.561
3814,wine_benchmark_1584.csv,PCA,0.5987,0.146,0.016
3815,wine_benchmark_1584.csv,LODA,0.6338,0.1825,0.1
3816,wine_benchmark_1585.csv,KNN,0.6189,0.1723,0.32
3817,wine_benchmark_1585.csv,LOF,0.5917,0.1383,0.549
3818,wine_benchmark_1585.csv,PCA,0.5832,0.1582,0.016
3819,wine_benchmark_1585.csv,LODA,0.5932,0.1408,0.091
3820,wine_benchmark_1586.csv,KNN,0.591,0.1529,0.7861
3821,wine_benchmark_1586.csv,LOF,0.5624,0.1408,0.7671
3822,wine_benchmark_1586.csv,PCA,0.56,0.165,0.019
3823,wine_benchmark_1586.csv,LODA,0.493,0.1141,0.107
3824,wine_benchmark_1587.csv,KNN,0.6085,0.182,0.687
3825,wine_benchmark_1587.csv,LOF,0.5855,0.1748,0.8071
3826,wine_benchmark_1587.csv,PCA,0.6035,0.1529,0.02
3827,wine_benchmark_1587.csv,LODA,0.5987,0.1699,0.111
3828,wine_benchmark_1588.csv,KNN,0.6223,0.1796,0.8211
3829,wine_benchmark_1588.csv,LOF,0.5969,0.165,0.8361
3830,wine_benchmark_1588.csv,PCA,0.5817,0.1626,0.021
3831,wine_benchmark_1588.csv,LODA,0.6153,0.1481,0.101
3832,wine_benchmark_1589.csv,KNN,0.6168,0.1602,0.6641
3833,wine_benchmark_1589.csv,LOF,0.5771,0.1553,1.0091
3834,wine_benchmark_1589.csv,PCA,0.5789,0.1602,0.022
3835,wine_benchmark_1589.csv,LODA,0.6145,0.1626,0.098
3836,wine_benchmark_1590.csv,KNN,0.6214,0.2063,0.7161
3837,wine_benchmark_1590.csv,LOF,0.611,0.182,0.8551
3838,wine_benchmark_1590.csv,PCA,0.5871,0.1626,0.021
3839,wine_benchmark_1590.csv,LODA,0.5841,0.1699,0.078
3840,wine_benchmark_1591.csv,KNN,0.5769,0.1383,1.3491
3841,wine_benchmark_1591.csv,LOF,0.5525,0.1286,1.4501
3842,wine_benchmark_1591.csv,PCA,0.5707,0.1408,0.03
3843,wine_benchmark_1591.csv,LODA,0.5389,0.1019,0.072
3844,wine_benchmark_1592.csv,KNN,0.5848,0.1408,1.4711
3845,wine_benchmark_1592.csv,LOF,0.5458,0.1408,1.5131
3846,wine_benchmark_1592.csv,PCA,0.5719,0.1383,0.028
3847,wine_benchmark_1592.csv,LODA,0.5022,0.1238,0.079
3848,wine_benchmark_1593.csv,KNN,0.5612,0.1408,1.3291
3849,wine_benchmark_1593.csv,LOF,0.5456,0.1286,1.3721
3850,wine_benchmark_1593.csv,PCA,0.5562,0.1481,0.032
3851,wine_benchmark_1593.csv,LODA,0.5055,0.1189,0.095
3852,wine_benchmark_1594.csv,KNN,0.5885,0.1578,1.3821
3853,wine_benchmark_1594.csv,LOF,0.5494,0.1602,1.7253
3854,wine_benchmark_1594.csv,PCA,0.5657,0.1456,0.03
3855,wine_benchmark_1594.csv,LODA,0.5342,0.1262,0.072
3856,wine_benchmark_1595.csv,KNN,0.577,0.1383,1.6171
3857,wine_benchmark_1595.csv,LOF,0.5519,0.1432,1.5151
3858,wine_benchmark_1595.csv,PCA,0.5691,0.1359,0.029
3859,wine_benchmark_1595.csv,LODA,0.5066,0.1189,0.075
3860,wine_benchmark_1596.csv,KNN,0.5564,0.1432,2.1932
3861,wine_benchmark_1596.csv,LOF,0.5329,0.1238,2.2812
3862,wine_benchmark_1596.csv,PCA,0.5444,0.1335,0.054
3863,wine_benchmark_1596.csv,LODA,0.577,0.1359,0.076
3864,wine_benchmark_1597.csv,KNN,0.5342,0.1092,1.9802
3865,wine_benchmark_1597.csv,LOF,0.5127,0.1165,1.9191
3866,wine_benchmark_1597.csv,PCA,0.5305,0.1141,0.064
3867,wine_benchmark_1597.csv,LODA,0.5006,0.0801,0.077
3868,wine_benchmark_1598.csv,KNN,0.5702,0.1481,2.1922
3869,wine_benchmark_1598.csv,LOF,0.5568,0.1553,2.038
3870,wine_benchmark_1598.csv,PCA,0.5741,0.1553,0.058
3871,wine_benchmark_1598.csv,LODA,0.5359,0.1432,0.08
3872,wine_benchmark_1599.csv,KNN,0.5639,0.1165,2.1232
3873,wine_benchmark_1599.csv,LOF,0.533,0.0995,2.0732
3874,wine_benchmark_1599.csv,PCA,0.5527,0.1092,0.062
3875,wine_benchmark_1599.csv,LODA,0.5393,0.0947,0.081
3876,wine_benchmark_1600.csv,KNN,0.5753,0.1456,2.0678
3877,wine_benchmark_1600.csv,LOF,0.5555,0.1262,2.1347
3878,wine_benchmark_1600.csv,PCA,0.5622,0.1432,0.074
3879,wine_benchmark_1600.csv,LODA,0.515,0.1214,0.0945
3880,wine_benchmark_1601.csv,KNN,0.626,0.1529,0.2876
3881,wine_benchmark_1601.csv,LOF,0.5902,0.1192,0.509
3882,wine_benchmark_1601.csv,PCA,0.5569,0.1192,0.019
3883,wine_benchmark_1601.csv,LODA,0.4721,0.1238,0.091
3884,wine_benchmark_1602.csv,KNN,0.6095,0.1408,0.384
3885,wine_benchmark_1602.csv,LOF,0.5917,0.1262,0.475
3886,wine_benchmark_1602.csv,PCA,0.5707,0.1602,0.012
3887,wine_benchmark_1602.csv,LODA,0.6036,0.1238,0.106
3888,wine_benchmark_1603.csv,KNN,0.6154,0.1602,0.294
3889,wine_benchmark_1603.csv,LOF,0.5929,0.1505,0.5576
3890,wine_benchmark_1603.csv,PCA,0.5639,0.1262,0.014
3891,wine_benchmark_1603.csv,LODA,0.4705,0.1265,0.091
3892,wine_benchmark_1604.csv,KNN,0.6112,0.182,0.301
3893,wine_benchmark_1604.csv,LOF,0.5937,0.1683,0.509
3894,wine_benchmark_1604.csv,PCA,0.5742,0.1383,0.014
3895,wine_benchmark_1604.csv,LODA,0.5676,0.1602,0.093
3896,wine_benchmark_1605.csv,KNN,0.6159,0.199,0.341
3897,wine_benchmark_1605.csv,LOF,0.5971,0.1529,0.589
3898,wine_benchmark_1605.csv,PCA,0.5713,0.1141,0.014
3899,wine_benchmark_1605.csv,LODA,0.525,0.1019,0.11
3900,wine_benchmark_1606.csv,KNN,0.5842,0.1311,0.814
3901,wine_benchmark_1606.csv,LOF,0.5546,0.1238,0.8761
3902,wine_benchmark_1606.csv,PCA,0.5412,0.1238,0.029
3903,wine_benchmark_1606.csv,LODA,0.6065,0.1408,0.106
3904,wine_benchmark_1607.csv,KNN,0.5993,0.1602,0.7921
3905,wine_benchmark_1607.csv,LOF,0.5678,0.1481,0.9436
3906,wine_benchmark_1607.csv,PCA,0.5725,0.1238,0.019
3907,wine_benchmark_1607.csv,LODA,0.5641,0.0971,0.097
3908,wine_benchmark_1608.csv,KNN,0.5834,0.1699,0.8731
3909,wine_benchmark_1608.csv,LOF,0.5515,0.1481,0.9071
3910,wine_benchmark_1608.csv,PCA,0.5644,0.1359,0.022
3911,wine_benchmark_1608.csv,LODA,0.5773,0.1456,0.094
3912,wine_benchmark_1609.csv,KNN,0.5827,0.1335,0.7211
3913,wine_benchmark_1609.csv,LOF,0.5739,0.1359,0.9352
3914,wine_benchmark_1609.csv,PCA,0.5572,0.1286,0.026
3915,wine_benchmark_1609.csv,LODA,0.5569,0.0971,0.092
3916,wine_benchmark_1610.csv,KNN,0.5914,0.1408,0.7501
3917,wine_benchmark_1610.csv,LOF,0.588,0.1383,0.7961
3918,wine_benchmark_1610.csv,PCA,0.5498,0.1068,0.019
3919,wine_benchmark_1610.csv,LODA,0.5613,0.1044,0.114
3920,wine_benchmark_1611.csv,KNN,0.5633,0.1189,1.4567
3921,wine_benchmark_1611.csv,LOF,0.5283,0.1117,1.3851
3922,wine_benchmark_1611.csv,PCA,0.5396,0.0947,0.035
3923,wine_benchmark_1611.csv,LODA,0.5492,0.1092,0.072
3924,wine_benchmark_1612.csv,KNN,0.5523,0.1068,1.4411
3925,wine_benchmark_1612.csv,LOF,0.5273,0.1044,1.8097
3926,wine_benchmark_1612.csv,PCA,0.5349,0.0971,0.034
3927,wine_benchmark_1612.csv,LODA,0.4941,0.0947,0.092
3928,wine_benchmark_1613.csv,KNN,0.583,0.1408,1.3791
3929,wine_benchmark_1613.csv,LOF,0.5655,0.1311,1.2541
3930,wine_benchmark_1613.csv,PCA,0.5801,0.1238,0.031
3931,wine_benchmark_1613.csv,LODA,0.5548,0.1456,0.071
3932,wine_benchmark_1614.csv,KNN,0.5374,0.1214,1.4174
3933,wine_benchmark_1614.csv,LOF,0.5155,0.1165,1.3155
3934,wine_benchmark_1614.csv,PCA,0.5412,0.1092,0.0331
3935,wine_benchmark_1614.csv,LODA,0.5424,0.1214,0.107
3936,wine_benchmark_1615.csv,KNN,0.5761,0.1189,1.2831
3937,wine_benchmark_1615.csv,LOF,0.5487,0.1044,1.4314
3938,wine_benchmark_1615.csv,PCA,0.5618,0.1068,0.046
3939,wine_benchmark_1615.csv,LODA,0.5411,0.1262,0.084
3940,wine_benchmark_1616.csv,KNN,0.5424,0.1262,2.32
3941,wine_benchmark_1616.csv,LOF,0.5162,0.1214,1.9818
3942,wine_benchmark_1616.csv,PCA,0.5383,0.1335,0.0541
3943,wine_benchmark_1616.csv,LODA,0.5372,0.1214,0.084
3944,wine_benchmark_1617.csv,KNN,0.5524,0.1262,1.9358
3945,wine_benchmark_1617.csv,LOF,0.5331,0.1165,3.7952
3946,wine_benchmark_1617.csv,PCA,0.5429,0.1262,0.062
3947,wine_benchmark_1617.csv,LODA,0.5603,0.1432,0.114
3948,wine_benchmark_1618.csv,KNN,0.5592,0.1408,2.3042
3949,wine_benchmark_1618.csv,LOF,0.5381,0.1383,2.3257
3950,wine_benchmark_1618.csv,PCA,0.5379,0.1529,0.062
3951,wine_benchmark_1618.csv,LODA,0.5205,0.1286,0.093
3952,wine_benchmark_1619.csv,KNN,0.537,0.1044,2.0639
3953,wine_benchmark_1619.csv,LOF,0.5076,0.1141,2.3469
3954,wine_benchmark_1619.csv,PCA,0.5379,0.0971,0.069
3955,wine_benchmark_1619.csv,LODA,0.515,0.1165,0.0935
3956,wine_benchmark_1620.csv,KNN,0.5106,0.0898,2.4767
3957,wine_benchmark_1620.csv,LOF,0.4968,0.0825,2.1394
3958,wine_benchmark_1620.csv,PCA,0.5073,0.0874,0.064
3959,wine_benchmark_1620.csv,LODA,0.506,0.1068,0.107
3960,wine_benchmark_1621.csv,KNN,0.5979,0.1944,0.338
3961,wine_benchmark_1621.csv,LOF,0.6093,0.1688,0.5741
3962,wine_benchmark_1621.csv,PCA,0.5642,0.1841,0.017
3963,wine_benchmark_1621.csv,LODA,0.558,0.1637,0.102
3964,wine_benchmark_1622.csv,KNN,0.5947,0.1658,0.392
3965,wine_benchmark_1622.csv,LOF,0.5869,0.176,0.463
3966,wine_benchmark_1622.csv,PCA,0.5639,0.1352,0.015
3967,wine_benchmark_1622.csv,LODA,0.5636,0.1688,0.086
3968,wine_benchmark_1623.csv,KNN,0.574,0.1511,0.4231
3969,wine_benchmark_1623.csv,LOF,0.5743,0.136,0.53
3970,wine_benchmark_1623.csv,PCA,0.5488,0.1184,0.013
3971,wine_benchmark_1623.csv,LODA,0.5527,0.1083,0.089
3972,wine_benchmark_1624.csv,KNN,0.5919,0.1501,0.405
3973,wine_benchmark_1624.csv,LOF,0.5855,0.1476,0.4746
3974,wine_benchmark_1624.csv,PCA,0.5637,0.1327,0.012
3975,wine_benchmark_1624.csv,LODA,0.5247,0.0967,0.096
3976,wine_benchmark_1625.csv,KNN,0.5845,0.1603,0.353
3977,wine_benchmark_1625.csv,LOF,0.5789,0.1527,0.454
3978,wine_benchmark_1625.csv,PCA,0.5577,0.1374,0.015
3979,wine_benchmark_1625.csv,LODA,0.6141,0.117,0.094
3980,wine_benchmark_1626.csv,KNN,0.5865,0.1414,0.6665
3981,wine_benchmark_1626.csv,LOF,0.5653,0.144,0.8991
3982,wine_benchmark_1626.csv,PCA,0.5553,0.1285,0.02
3983,wine_benchmark_1626.csv,LODA,0.608,0.1594,0.099
3984,wine_benchmark_1627.csv,KNN,0.5819,0.1645,0.7741
3985,wine_benchmark_1627.csv,LOF,0.5694,0.1594,0.7061
3986,wine_benchmark_1627.csv,PCA,0.5611,0.1542,0.021
3987,wine_benchmark_1627.csv,LODA,0.5681,0.1465,0.087
3988,wine_benchmark_1628.csv,KNN,0.5692,0.1292,0.7171
3989,wine_benchmark_1628.csv,LOF,0.5498,0.124,0.9311
3990,wine_benchmark_1628.csv,PCA,0.5359,0.1292,0.019
3991,wine_benchmark_1628.csv,LODA,0.561,0.1292,0.078
3992,wine_benchmark_1629.csv,KNN,0.5795,0.1414,0.8511
3993,wine_benchmark_1629.csv,LOF,0.5619,0.1491,0.9061
3994,wine_benchmark_1629.csv,PCA,0.5581,0.1337,0.02
3995,wine_benchmark_1629.csv,LODA,0.5124,0.1131,0.084
3996,wine_benchmark_1630.csv,KNN,0.5697,0.1558,0.8341
3997,wine_benchmark_1630.csv,LOF,0.5591,0.1608,0.9361
3998,wine_benchmark_1630.csv,PCA,0.554,0.1457,0.022
3999,wine_benchmark_1630.csv,LODA,0.6258,0.1633,0.08
4000,wine_benchmark_1631.csv,KNN,0.5408,0.1566,1.4351
4001,wine_benchmark_1631.csv,LOF,0.5174,0.1515,1.3001
4002,wine_benchmark_1631.csv,PCA,0.5337,0.1414,0.044
